date,series,value
2015-01-18,T107,5.7333
2015-01-25,T107,5.7333
2015-02-01,T107,5.7333
2015-02-08,T107,5.7333
2015-02-15,T107,5.7333
2015-02-22,T107,5.7333
2015-03-01,T107,5.1971
2015-03-08,T107,5.7355
2015-03-15,T107,5.7333
2015-03-22,T107,5.7333
2015-03-29,T107,5.7333
2015-04-05,T107,5.7333
2015-04-12,T107,5.5419
2015-04-19,T107,5.7333
2015-04-26,T107,5.7333
2015-05-03,T107,5.7333
2015-05-10,T107,5.7333
2015-05-17,T107,5.7333
2015-05-24,T107,5.7333
2015-05-31,T107,5.7333
2015-06-07,T107,5.7333
2015-06-14,T107,7.8113
2015-06-21,T107,8.1352
2015-06-28,T107,7.9123
2015-07-05,T107,8.297
2015-07-12,T107,7.9617
2015-07-19,T107,8.2767
2015-07-26,T107,6.8829
2015-08-02,T107,9.9261
2015-08-09,T107,11.4218
2015-08-16,T107,9.6147
2015-08-23,T107,10.705
2015-08-30,T107,10.6963
2015-09-06,T107,10.355
2015-09-13,T107,7.8294
2015-09-20,T107,5.676
2015-09-27,T107,6.2672
2015-10-04,T107,10.5658
2015-10-11,T107,10.7242
2015-10-18,T107,10.661
2015-10-25,T107,10.5674
2015-11-01,T107,9.3301
2015-11-08,T107,10.2619
2015-11-15,T107,10.2792
2015-11-22,T107,12.0313
2015-11-29,T107,9.5467
2015-12-06,T107,9.8063
2015-12-13,T107,9.9645
2015-12-20,T107,11.3598
2015-12-27,T107,9.9189
2016-01-03,T107,8.3669
2016-01-10,T107,9.0916
2016-01-17,T107,9.8292
2016-01-24,T107,9.3166
2016-01-31,T107,9.0081
2016-02-07,T107,9.9535
2016-02-14,T107,10.5464
2016-02-21,T107,9.0125
2016-02-28,T107,8.5973
2016-03-06,T107,9.5332
2016-03-13,T107,9.4473
2016-03-20,T107,12.138
2016-03-27,T107,12.5311
2016-04-03,T107,11.2414
2016-04-10,T107,10.6037
2016-04-17,T107,11.1869
2016-04-24,T107,11.1315
2016-05-01,T107,10.8546
2016-05-08,T107,11.7402
2016-05-15,T107,12.2278
2016-05-22,T107,11.363
2016-05-29,T107,11.2685
2016-06-05,T107,8.9955
2016-06-12,T107,12.6805
2016-06-19,T107,8.5965
2016-06-26,T107,10.182
2016-07-03,T107,11.2647
2016-07-10,T107,11.1574
2016-07-17,T107,8.7259
2016-07-24,T107,9.6543
2016-07-31,T107,7.9612
2016-08-07,T107,8.4569
2016-08-14,T107,8.2738
2016-08-21,T107,11.5652
2016-08-28,T107,11.2525
2016-09-04,T107,11.0105
2016-09-11,T107,11.1218
2016-09-18,T107,11.0485
2016-09-25,T107,10.9241
2016-10-02,T107,10.7158
2016-10-09,T107,10.6326
2016-10-16,T107,9.9545
2016-10-23,T107,10.5951
2016-10-30,T107,9.9152
2016-11-06,T107,10.3777
2016-11-13,T107,10.2071
2016-11-20,T107,11.8543
2016-11-27,T107,9.0674
2016-12-04,T107,9.4991
2016-12-11,T107,9.6271
2016-12-18,T107,10.5548
2016-12-25,T107,10.5903
2015-01-04,T108,7.0854
2015-01-11,T108,9.1316
2015-01-18,T108,9.4525
2015-01-25,T108,8.6208
2015-02-01,T108,8.9113
2015-02-08,T108,9.4561
2015-02-15,T108,9.445
2015-02-22,T108,9.5278
2015-03-01,T108,8.4879
2015-03-08,T108,8.9809
2015-03-15,T108,8.6191
2015-03-22,T108,9.2631
2015-03-29,T108,9.3509
2015-04-05,T108,8.8133
2015-04-12,T108,9.1733
2015-04-19,T108,10.0477
2015-04-26,T108,7.8122
2015-05-03,T108,9.2799
2015-05-10,T108,10.0783
2015-05-17,T108,9.2969
2015-05-24,T108,8.7601
2015-05-31,T108,9.0197
2015-06-07,T108,9.4057
2015-06-14,T108,9.1871
2015-06-21,T108,8.2197
2015-06-28,T108,9.3279
2015-07-05,T108,7.7084
2015-07-12,T108,9.5333
2015-07-19,T108,9.4391
2015-07-26,T108,9.5709
2015-08-02,T108,8.5917
2015-08-09,T108,9.2599
2015-08-16,T108,8.979
2015-08-23,T108,9.2608
2015-08-30,T108,8.8616
2015-09-06,T108,9.3817
2015-09-13,T108,9.6098
2015-09-20,T108,9.9343
2015-09-27,T108,9.3823
2015-10-04,T108,8.9186
2015-10-11,T108,9.3293
2015-10-18,T108,8.8256
2015-10-25,T108,8.5312
2015-11-01,T108,9.5596
2015-11-08,T108,9.8465
2015-11-15,T108,9.4896
2015-11-22,T108,9.1885
2015-11-29,T108,8.0178
2015-12-06,T108,9.0854
2015-12-13,T108,9.4771
2015-12-20,T108,9.907
2015-12-27,T108,7.1755
2016-01-03,T108,7.3706
2016-01-10,T108,8.7925
2016-01-17,T108,9.2369
2016-01-24,T108,8.6545
2016-01-31,T108,8.0615
2016-02-07,T108,8.4468
2016-02-14,T108,9.1052
2016-02-21,T108,9.4198
2016-02-28,T108,9.7732
2016-03-06,T108,9.0111
2016-03-13,T108,8.9714
2016-03-20,T108,9.745
2016-03-27,T108,9.5302
2016-04-03,T108,9.4753
2016-04-10,T108,9.2064
2016-04-17,T108,10.4663
2016-04-24,T108,9.8208
2016-05-01,T108,9.8755
2016-05-08,T108,10.2099
2016-05-15,T108,10.0384
2016-05-22,T108,10.2343
2016-05-29,T108,8.9828
2016-06-05,T108,9.7673
2016-06-12,T108,9.6946
2016-06-19,T108,9.4783
2016-06-26,T108,9.1446
2016-07-03,T108,7.7773
2016-07-10,T108,9.2946
2016-07-17,T108,9.6374
2016-07-24,T108,9.6848
2016-07-31,T108,10.8156
2016-08-07,T108,8.7256
2016-08-14,T108,10.2239
2016-08-21,T108,9.8024
2016-08-28,T108,10.0275
2016-09-04,T108,9.4941
2016-09-11,T108,9.0595
2016-09-18,T108,9.7923
2016-09-25,T108,9.4528
2016-10-02,T108,9.3451
2016-10-09,T108,9.4567
2016-10-16,T108,9.0975
2016-10-23,T108,10.3241
2016-10-30,T108,8.9481
2016-11-06,T108,9.6719
2016-11-13,T108,10.2743
2016-11-20,T108,9.8018
2016-11-27,T108,8.2363
2016-12-04,T108,9.3871
2016-12-11,T108,10.1345
2016-12-18,T108,10.4525
2016-12-25,T108,8.1159
2015-01-04,T109,6.9192
2015-01-11,T109,7.9503
2015-01-18,T109,5.7734
2015-01-25,T109,8.2334
2015-02-01,T109,9.0574
2015-02-08,T109,8.7401
2015-02-15,T109,9.0187
2015-02-22,T109,8.7547
2015-03-01,T109,8.6609
2015-03-08,T109,9.4554
2015-03-15,T109,9.4517
2015-03-22,T109,9.2296
2015-03-29,T109,9.3537
2015-04-05,T109,9.3488
2015-04-12,T109,9.1764
2015-04-19,T109,9.5068
2015-04-26,T109,8.9941
2015-05-03,T109,9.2509
2015-05-10,T109,9.0044
2015-05-17,T109,9.7177
2015-05-24,T109,8.6628
2015-05-31,T109,9.3953
2015-06-07,T109,9.6988
2015-06-14,T109,9.279
2015-06-21,T109,9.199
2015-06-28,T109,9.7992
2015-07-05,T109,8.6493
2015-07-12,T109,10.9527
2015-07-19,T109,9.9458
2015-07-26,T109,9.088
2015-08-02,T109,9.7529
2015-08-09,T109,9.6783
2015-08-16,T109,10.3954
2015-08-23,T109,9.7606
2015-08-30,T109,9.7513
2015-09-06,T109,9.8737
2015-09-13,T109,10.1157
2015-09-20,T109,10.4267
2015-09-27,T109,10.196
2015-10-04,T109,9.8227
2015-10-11,T109,9.4567
2015-10-18,T109,11.1191
2015-10-25,T109,10.6135
2015-11-01,T109,11.9387
2015-11-08,T109,9.8273
2015-11-15,T109,10.9082
2015-11-22,T109,9.6189
2015-11-29,T109,8.4043
2015-12-06,T109,9.5121
2015-12-13,T109,9.6852
2015-12-20,T109,11.8296
2015-12-27,T109,7.3708
2016-01-03,T109,7.6192
2016-01-10,T109,8.7415
2016-01-17,T109,8.9873
2016-01-24,T109,9.187
2016-01-31,T109,9.3742
2016-02-07,T109,11.1064
2016-02-14,T109,10.0436
2016-02-21,T109,10.4952
2016-02-28,T109,9.3702
2016-03-06,T109,9.4236
2016-03-13,T109,8.96
2016-03-20,T109,9.1768
2016-03-27,T109,9.6442
2016-04-03,T109,10.5588
2016-04-10,T109,9.5837
2016-04-17,T109,13.1546
2016-04-24,T109,10.198
2016-05-01,T109,10.443
2016-05-08,T109,10.985
2016-05-15,T109,11.0015
2016-05-22,T109,11.6276
2016-05-29,T109,10.6927
2016-06-05,T109,11.8405
2016-06-12,T109,10.5681
2016-06-19,T109,11.1558
2016-06-26,T109,9.9884
2016-07-03,T109,9.0727
2016-07-10,T109,10.8456
2016-07-17,T109,13.6455
2016-07-24,T109,13.2025
2016-07-31,T109,14.5161
2016-08-07,T109,12.8586
2016-08-14,T109,12.7436
2016-08-21,T109,13.4641
2016-08-28,T109,14.892
2016-09-04,T109,12.3509
2016-09-11,T109,14.267
2016-09-18,T109,15.4304
2016-09-25,T109,14.8436
2016-10-02,T109,14.3844
2016-10-09,T109,14.3938
2016-10-16,T109,14.7151
2016-10-23,T109,12.6071
2016-10-30,T109,13.5542
2016-11-06,T109,13.6216
2016-11-13,T109,14.5966
2016-11-20,T109,14.5965
2016-11-27,T109,13.0406
2016-12-04,T109,15.7676
2016-12-11,T109,14.3422
2016-12-18,T109,16.5999
2016-12-25,T109,14.1506
2015-01-04,T110,7.6089
2015-01-11,T110,10.2013
2015-01-18,T110,10.7202
2015-01-25,T110,10.1486
2015-02-01,T110,11.6181
2015-02-08,T110,11.4313
2015-02-15,T110,11.2621
2015-02-22,T110,11.337
2015-03-01,T110,11.2615
2015-03-08,T110,11.9946
2015-03-15,T110,11.745
2015-03-22,T110,11.6694
2015-03-29,T110,11.9948
2015-04-05,T110,11.1486
2015-04-12,T110,12.1338
2015-04-19,T110,12.2831
2015-04-26,T110,12.15
2015-05-03,T110,12.378
2015-05-10,T110,12.0394
2015-05-17,T110,12.2336
2015-05-24,T110,10.8329
2015-05-31,T110,12.1908
2015-06-07,T110,12.2694
2015-06-14,T110,11.9102
2015-06-21,T110,12.2931
2015-06-28,T110,12.2457
2015-07-05,T110,9.9528
2015-07-12,T110,12.3523
2015-07-19,T110,12.2622
2015-07-26,T110,12.8736
2015-08-02,T110,11.8356
2015-08-09,T110,12.0398
2015-08-16,T110,11.9455
2015-08-23,T110,12.1868
2015-08-30,T110,11.9637
2015-09-06,T110,10.921
2015-09-13,T110,12.4962
2015-09-20,T110,12.5103
2015-09-27,T110,11.5503
2015-10-04,T110,12.6043
2015-10-11,T110,11.7669
2015-10-18,T110,19.7486
2015-10-25,T110,22.9456
2015-11-01,T110,23.4126
2015-11-08,T110,22.8061
2015-11-15,T110,23.035
2015-11-22,T110,20.9384
2015-11-29,T110,8.8961
2015-12-06,T110,9.9894
2015-12-13,T110,11.7009
2015-12-20,T110,10.6222
2015-12-27,T110,7.1513
2016-01-03,T110,9.3945
2016-01-10,T110,11.7325
2016-01-17,T110,10.8342
2016-01-24,T110,11.2684
2016-01-31,T110,11.6795
2016-02-07,T110,12.0488
2016-02-14,T110,11.3269
2016-02-21,T110,12.0572
2016-02-28,T110,13.5346
2016-03-06,T110,21.5074
2016-03-13,T110,21.6797
2016-03-20,T110,22.2202
2016-03-27,T110,22.6565
2016-04-03,T110,20.7195
2016-04-10,T110,22.3826
2016-04-17,T110,21.9689
2016-04-24,T110,22.9784
2016-05-01,T110,22.2266
2016-05-08,T110,22.6419
2016-05-15,T110,23.3047
2016-05-22,T110,12.1955
2016-05-29,T110,11.1701
2016-06-05,T110,12.6502
2016-06-12,T110,12.5843
2016-06-19,T110,12.6082
2016-06-26,T110,10.2145
2016-07-03,T110,19.0206
2016-07-10,T110,22.9574
2016-07-17,T110,23.6406
2016-07-24,T110,23.7249
2016-07-31,T110,20.8876
2016-08-07,T110,12.1014
2016-08-14,T110,12.7975
2016-08-21,T110,12.472
2016-08-28,T110,12.5011
2016-09-04,T110,11.006
2016-09-11,T110,13.2112
2016-09-18,T110,12.9021
2016-09-25,T110,12.7468
2016-10-02,T110,11.0385
2016-10-09,T110,12.3339
2016-10-16,T110,12.1519
2016-10-23,T110,12.2124
2016-10-30,T110,11.4053
2016-11-06,T110,12.1747
2016-11-13,T110,12.1472
2016-11-20,T110,11.4632
2016-11-27,T110,9.2261
2016-12-04,T110,12.5791
2016-12-11,T110,12.3102
2016-12-18,T110,11.3132
2016-12-25,T110,8.2526
2015-01-04,T111,7.7005
2015-01-11,T111,7.7005
2015-01-18,T111,7.7005
2015-01-25,T111,7.7005
2015-02-01,T111,7.7005
2015-02-08,T111,7.7005
2015-02-15,T111,7.7005
2015-02-22,T111,7.7005
2015-03-01,T111,6.9859
2015-03-08,T111,7.7024
2015-03-15,T111,7.7005
2015-03-22,T111,7.7005
2015-03-29,T111,7.7005
2015-04-05,T111,7.7005
2015-04-12,T111,8.2702
2015-04-19,T111,7.7005
2015-04-26,T111,7.7005
2015-05-03,T111,9.1898
2015-05-10,T111,12.0665
2015-05-17,T111,12.3772
2015-05-24,T111,11.5972
2015-05-31,T111,13.0308
2015-06-07,T111,12.3644
2015-06-14,T111,12.1997
2015-06-21,T111,12.8952
2015-06-28,T111,12.7271
2015-07-05,T111,11.2066
2015-07-12,T111,12.4629
2015-07-19,T111,12.3632
2015-07-26,T111,11.6155
2015-08-02,T111,12.7254
2015-08-09,T111,12.6362
2015-08-16,T111,9.6616
2015-08-23,T111,12.3368
2015-08-30,T111,12.5166
2015-09-06,T111,11.0445
2015-09-13,T111,12.7595
2015-09-20,T111,12.759
2015-09-27,T111,9.8789
2015-10-04,T111,14.5796
2015-10-11,T111,12.1058
2015-10-18,T111,12.0798
2015-10-25,T111,10.3552
2015-11-01,T111,10.1616
2015-11-08,T111,9.8656
2015-11-15,T111,9.9612
2015-11-22,T111,10.0298
2015-11-29,T111,9.6265
2015-12-06,T111,8.4941
2015-12-13,T111,8.5726
2015-12-20,T111,8.8325
2015-12-27,T111,7.0981
2016-01-03,T111,7.7475
2016-01-10,T111,8.1147
2016-01-17,T111,8.2141
2016-01-24,T111,9.3863
2016-01-31,T111,9.6248
2016-02-07,T111,9.2231
2016-02-14,T111,8.8722
2016-02-21,T111,8.1877
2016-02-28,T111,7.8756
2016-03-06,T111,7.8898
2016-03-13,T111,7.9794
2016-03-20,T111,7.6157
2016-03-27,T111,8.0838
2016-04-03,T111,8.3256
2016-04-10,T111,8.1341
2016-04-17,T111,8.7149
2016-04-24,T111,8.1307
2016-05-01,T111,8.4474
2016-05-08,T111,8.2727
2016-05-15,T111,8.3437
2016-05-22,T111,8.4049
2016-05-29,T111,7.9476
2016-06-05,T111,9.0985
2016-06-12,T111,8.5862
2016-06-19,T111,8.5379
2016-06-26,T111,8.3338
2016-07-03,T111,7.6461
2016-07-10,T111,8.3
2016-07-17,T111,8.5674
2016-07-24,T111,8.8773
2016-07-31,T111,8.8287
2016-08-07,T111,8.847
2016-08-14,T111,8.6737
2016-08-21,T111,8.5701
2016-08-28,T111,8.624
2016-09-04,T111,8.4821
2016-09-11,T111,8.2667
2016-09-18,T111,8.9972
2016-09-25,T111,8.3123
2016-10-02,T111,8.3279
2016-10-09,T111,8.6409
2016-10-16,T111,8.5509
2016-10-23,T111,8.0773
2016-10-30,T111,8.5264
2016-11-06,T111,8.3952
2016-11-13,T111,8.2259
2016-11-20,T111,8.5773
2016-11-27,T111,7.3621
2016-12-04,T111,8.6907
2016-12-11,T111,8.7078
2016-12-18,T111,8.8335
2016-12-25,T111,0.3707
2015-01-04,T112,3.7068
2015-01-11,T112,5.4643
2015-01-18,T112,3.1262
2015-01-25,T112,4.5597
2015-02-01,T112,5.5006
2015-02-08,T112,5.665
2015-02-15,T112,5.1259
2015-02-22,T112,5.3272
2015-03-01,T112,4.8798
2015-03-08,T112,5.1573
2015-03-15,T112,4.81
2015-03-22,T112,5.0355
2015-03-29,T112,4.4341
2015-04-05,T112,4.1521
2015-04-12,T112,4.8552
2015-04-19,T112,5.2559
2015-04-26,T112,4.4996
2015-05-03,T112,4.9447
2015-05-10,T112,5.4446
2015-05-17,T112,4.8344
2015-05-24,T112,4.202
2015-05-31,T112,4.8655
2015-06-07,T112,4.8637
2015-06-14,T112,4.6729
2015-06-21,T112,4.4394
2015-06-28,T112,4.523
2015-07-05,T112,3.8244
2015-07-12,T112,4.3568
2015-07-19,T112,4.8808
2015-07-26,T112,4.6076
2015-08-02,T112,4.4664
2015-08-09,T112,4.7201
2015-08-16,T112,4.7418
2015-08-23,T112,4.505
2015-08-30,T112,4.7825
2015-09-06,T112,4.6154
2015-09-13,T112,5.063
2015-09-20,T112,4.8154
2015-09-27,T112,4.7697
2015-10-04,T112,4.9623
2015-10-11,T112,4.6544
2015-10-18,T112,5.2055
2015-10-25,T112,5.1169
2015-11-01,T112,4.9818
2015-11-08,T112,4.5291
2015-11-15,T112,4.8381
2015-11-22,T112,4.6713
2015-11-29,T112,4.1943
2015-12-06,T112,4.5634
2015-12-13,T112,5.0559
2015-12-20,T112,4.4066
2015-12-27,T112,3.1322
2016-01-03,T112,4.0982
2016-01-10,T112,4.1872
2016-01-17,T112,8.3817
2016-01-24,T112,8.2425
2016-01-31,T112,9.2189
2016-02-07,T112,8.9079
2016-02-14,T112,7.1865
2016-02-21,T112,7.6228
2016-02-28,T112,8.2396
2016-03-06,T112,6.5864
2016-03-13,T112,6.9309
2016-03-20,T112,5.9699
2016-03-27,T112,5.8613
2016-04-03,T112,6.0012
2016-04-10,T112,6.2559
2016-04-17,T112,6.2304
2016-04-24,T112,5.5898
2016-05-01,T112,5.6958
2016-05-08,T112,5.1736
2016-05-15,T112,5.8774
2016-05-22,T112,5.513
2016-05-29,T112,4.9734
2016-06-05,T112,5.695
2016-06-12,T112,5.24
2016-06-19,T112,5.5782
2016-06-26,T112,4.9888
2016-07-03,T112,4.6743
2016-07-10,T112,5.6139
2016-07-17,T112,5.3171
2016-07-24,T112,5.5889
2016-07-31,T112,5.1729
2016-08-07,T112,5.2221
2016-08-14,T112,5.3644
2016-08-21,T112,5.8976
2016-08-28,T112,5.4949
2016-09-04,T112,5.2795
2016-09-11,T112,5.9152
2016-09-18,T112,5.6525
2016-09-25,T112,6.1662
2016-10-02,T112,5.9708
2016-10-09,T112,5.6672
2016-10-16,T112,6.1628
2016-10-23,T112,5.9612
2016-10-30,T112,5.8538
2016-11-06,T112,5.868
2016-11-13,T112,5.8864
2016-11-20,T112,5.4171
2016-11-27,T112,4.4164
2016-12-04,T112,5.928
2016-12-11,T112,6.617
2016-12-18,T112,5.6911
2016-12-25,T112,3.9233
2015-01-04,T113,7.247
2015-01-11,T113,8.1333
2015-01-18,T113,7.8179
2015-01-25,T113,8.1656
2015-02-01,T113,8.3342
2015-02-08,T113,8.3409
2015-02-15,T113,7.8614
2015-02-22,T113,8.3264
2015-03-01,T113,6.8229
2015-03-08,T113,8.7073
2015-03-15,T113,8.9734
2015-03-22,T113,7.976
2015-03-29,T113,8.3751
2015-04-05,T113,8.0782
2015-04-12,T113,8.6972
2015-04-19,T113,8.1082
2015-04-26,T113,7.9536
2015-05-03,T113,8.0661
2015-05-10,T113,8.9081
2015-05-17,T113,9.0615
2015-05-24,T113,9.1828
2015-05-31,T113,8.4837
2015-06-07,T113,8.174
2015-06-14,T113,8.2845
2015-06-21,T113,8.3455
2015-06-28,T113,9.0405
2015-07-05,T113,8.9387
2015-07-12,T113,9.2169
2015-07-19,T113,8.903
2015-07-26,T113,8.7829
2015-08-02,T113,9.0294
2015-08-09,T113,8.8887
2015-08-16,T113,9.2048
2015-08-23,T113,8.9324
2015-08-30,T113,8.3573
2015-09-06,T113,8.5979
2015-09-13,T113,8.8045
2015-09-20,T113,8.9425
2015-09-27,T113,6.19
2015-10-04,T113,8.323
2015-10-11,T113,7.9364
2015-10-18,T113,8.5974
2015-10-25,T113,8.3358
2015-11-01,T113,8.2272
2015-11-08,T113,8.6586
2015-11-15,T113,8.5651
2015-11-22,T113,8.3357
2015-11-29,T113,7.7424
2015-12-06,T113,6.7827
2015-12-13,T113,8.1908
2015-12-20,T113,7.422
2015-12-27,T113,7.2598
2016-01-03,T113,7.2469
2016-01-10,T113,7.7368
2016-01-17,T113,7.7861
2016-01-24,T113,8.0553
2016-01-31,T113,8.1225
2016-02-07,T113,8.1348
2016-02-14,T113,6.7807
2016-02-21,T113,7.0852
2016-02-28,T113,7.727
2016-03-06,T113,8.0378
2016-03-13,T113,7.9871
2016-03-20,T113,7.4314
2016-03-27,T113,8.5053
2016-04-03,T113,8.0666
2016-04-10,T113,8.106
2016-04-17,T113,8.1398
2016-04-24,T113,8.2301
2016-05-01,T113,8.2418
2016-05-08,T113,8.3982
2016-05-15,T113,8.2003
2016-05-22,T113,7.0996
2016-05-29,T113,9.4493
2016-06-05,T113,8.5338
2016-06-12,T113,9.9231
2016-06-19,T113,9.0957
2016-06-26,T113,8.9114
2016-07-03,T113,8.155
2016-07-10,T113,8.5977
2016-07-17,T113,8.7456
2016-07-24,T113,8.0448
2016-07-31,T113,8.4969
2016-08-07,T113,8.5197
2016-08-14,T113,8.5348
2016-08-21,T113,8.5353
2016-08-28,T113,8.4784
2016-09-04,T113,8.3154
2016-09-11,T113,8.3915
2016-09-18,T113,8.8903
2016-09-25,T113,8.4431
2016-10-02,T113,8.4164
2016-10-09,T113,8.4861
2016-10-16,T113,8.0482
2016-10-23,T113,8.5786
2016-10-30,T113,8.3115
2016-11-06,T113,8.9428
2016-11-13,T113,9.6749
2016-11-20,T113,10.2743
2016-11-27,T113,7.5182
2016-12-04,T113,8.5596
2016-12-11,T113,7.9909
2016-12-18,T113,9.591
2016-12-25,T113,8.2144
2015-01-04,T114,3.7759
2015-01-11,T114,4.0442
2015-01-18,T114,3.094
2015-01-25,T114,4.5114
2015-02-01,T114,4.5366
2015-02-08,T114,4.3709
2015-02-15,T114,4.156
2015-02-22,T114,5.2805
2015-03-01,T114,4.3619
2015-03-08,T114,4.6073
2015-03-15,T114,4.6936
2015-03-22,T114,4.6926
2015-03-29,T114,4.7543
2015-04-05,T114,4.6675
2015-04-12,T114,4.7199
2015-04-19,T114,4.7766
2015-04-26,T114,4.7248
2015-05-03,T114,4.7669
2015-05-10,T114,4.762
2015-05-17,T114,4.754
2015-05-24,T114,4.7511
2015-05-31,T114,4.9355
2015-06-07,T114,4.806
2015-06-14,T114,4.8201
2015-06-21,T114,5.4883
2015-06-28,T114,5.5372
2015-07-05,T114,4.6629
2015-07-12,T114,4.6865
2015-07-19,T114,4.8312
2015-07-26,T114,4.7733
2015-08-02,T114,4.857
2015-08-09,T114,4.8071
2015-08-16,T114,5.0289
2015-08-23,T114,4.7608
2015-08-30,T114,4.7625
2015-09-06,T114,4.6892
2015-09-13,T114,4.8579
2015-09-20,T114,4.7176
2015-09-27,T114,4.719
2015-10-04,T114,4.5693
2015-10-11,T114,4.6831
2015-10-18,T114,4.4122
2015-10-25,T114,4.6553
2015-11-01,T114,4.6693
2015-11-08,T114,4.53
2015-11-15,T114,4.6843
2015-11-22,T114,4.7151
2015-11-29,T114,4.594
2015-12-06,T114,4.5854
2015-12-13,T114,4.5474
2015-12-20,T114,4.7337
2015-12-27,T114,4.5167
2016-01-03,T114,4.3111
2016-01-10,T114,4.4242
2016-01-17,T114,4.466
2016-01-24,T114,4.5336
2016-01-31,T114,4.617
2016-02-07,T114,5.0561
2016-02-14,T114,4.7264
2016-02-21,T114,4.7894
2016-02-28,T114,4.5164
2016-03-06,T114,4.4408
2016-03-13,T114,4.4372
2016-03-20,T114,4.4794
2016-03-27,T114,4.8915
2016-04-03,T114,4.7944
2016-04-10,T114,4.6851
2016-04-17,T114,4.836
2016-04-24,T114,4.722
2016-05-01,T114,4.7365
2016-05-08,T114,4.7553
2016-05-15,T114,4.7672
2016-05-22,T114,4.8254
2016-05-29,T114,4.9453
2016-06-05,T114,4.8806
2016-06-12,T114,4.9413
2016-06-19,T114,4.8963
2016-06-26,T114,4.9446
2016-07-03,T114,4.832
2016-07-10,T114,4.824
2016-07-17,T114,4.9267
2016-07-24,T114,4.9729
2016-07-31,T114,4.9999
2016-08-07,T114,4.9791
2016-08-14,T114,5.1232
2016-08-21,T114,6.0392
2016-08-28,T114,6.6769
2016-09-04,T114,7.6401
2016-09-11,T114,6.2401
2016-09-18,T114,7.0979
2016-09-25,T114,6.9914
2016-10-02,T114,6.5456
2016-10-09,T114,6.314
2016-10-16,T114,6.1466
2016-10-23,T114,6.625
2016-10-30,T114,6.0348
2016-11-06,T114,6.2715
2016-11-13,T114,6.1081
2016-11-20,T114,5.9616
2016-11-27,T114,5.596
2016-12-04,T114,5.8334
2016-12-11,T114,5.8737
2016-12-18,T114,5.8577
2016-12-25,T114,5.4589
2015-01-04,T115,3.6573
2015-01-11,T115,5.197
2015-01-18,T115,5.5194
2015-01-25,T115,5.6089
2015-02-01,T115,5.9835
2015-02-08,T115,6.7775
2015-02-15,T115,5.9508
2015-02-22,T115,5.9856
2015-03-01,T115,5.5437
2015-03-08,T115,6.0951
2015-03-15,T115,6.1832
2015-03-22,T115,5.8675
2015-03-29,T115,5.8896
2015-04-05,T115,5.9438
2015-04-12,T115,6.1096
2015-04-19,T115,6.014
2015-04-26,T115,5.7511
2015-05-03,T115,6.2318
2015-05-10,T115,6.2766
2015-05-17,T115,6.1529
2015-05-24,T115,5.3213
2015-05-31,T115,6.2728
2015-06-07,T115,6.3278
2015-06-14,T115,6.1229
2015-06-21,T115,6.1228
2015-06-28,T115,5.874
2015-07-05,T115,5.2015
2015-07-12,T115,6.0208
2015-07-19,T115,5.9242
2015-07-26,T115,5.8492
2015-08-02,T115,5.8339
2015-08-09,T115,6.3713
2015-08-16,T115,6.4048
2015-08-23,T115,4.9527
2015-08-30,T115,7.04
2015-09-06,T115,6.3939
2015-09-13,T115,7.6726
2015-09-20,T115,7.3123
2015-09-27,T115,6.9171
2015-10-04,T115,7.0637
2015-10-11,T115,6.487
2015-10-18,T115,7.6538
2015-10-25,T115,7.2176
2015-11-01,T115,6.2999
2015-11-08,T115,5.5529
2015-11-15,T115,5.606
2015-11-22,T115,6.6296
2015-11-29,T115,5.6095
2015-12-06,T115,7.353
2015-12-13,T115,7.9739
2015-12-20,T115,7.3477
2015-12-27,T115,4.4584
2016-01-03,T115,5.7633
2016-01-10,T115,8.2554
2016-01-17,T115,6.8507
2016-01-24,T115,7.9824
2016-01-31,T115,7.5478
2016-02-07,T115,7.0316
2016-02-14,T115,6.2258
2016-02-21,T115,6.6961
2016-02-28,T115,7.262
2016-03-06,T115,7.8584
2016-03-13,T115,7.3151
2016-03-20,T115,7.4407
2016-03-27,T115,6.6412
2016-04-03,T115,6.4921
2016-04-10,T115,7.1028
2016-04-17,T115,7.2201
2016-04-24,T115,7.241
2016-05-01,T115,8.155
2016-05-08,T115,8.3217
2016-05-15,T115,7.7245
2016-05-22,T115,7.617
2016-05-29,T115,8.827
2016-06-05,T115,7.1945
2016-06-12,T115,7.4497
2016-06-19,T115,7.0329
2016-06-26,T115,7.4979
2016-07-03,T115,5.6949
2016-07-10,T115,7.1099
2016-07-17,T115,7.3531
2016-07-24,T115,7.3268
2016-07-31,T115,7.4975
2016-08-07,T115,7.3961
2016-08-14,T115,7.3851
2016-08-21,T115,8.3404
2016-08-28,T115,7.5183
2016-09-04,T115,6.2678
2016-09-11,T115,7.2315
2016-09-18,T115,7.8979
2016-09-25,T115,7.814
2016-10-02,T115,5.6827
2016-10-09,T115,4.5751
2016-10-16,T115,5.1915
2016-10-23,T115,5.7985
2016-10-30,T115,7.0792
2016-11-06,T115,8.124
2016-11-13,T115,7.6964
2016-11-20,T115,7.9377
2016-11-27,T115,6.3572
2016-12-04,T115,7.9213
2016-12-11,T115,8.3499
2016-12-18,T115,7.5838
2016-12-25,T115,4.6821
2015-01-04,T116,5.4921
2015-01-11,T116,5.8306
2015-01-18,T116,5.9396
2015-01-25,T116,5.8856
