date,series,value
1994-04-01,T90,33285.0
1994-05-01,T90,31628.0
1994-06-01,T90,28925.0
1994-07-01,T90,32418.0
1994-08-01,T90,30052.0
1994-09-01,T90,36572.0
1994-10-01,T90,40585.0
1994-11-01,T90,40766.0
1994-12-01,T90,21223.0
1995-01-01,T90,24212.0
1995-02-01,T90,37687.0
1995-03-01,T90,41191.0
1995-04-01,T90,32407.0
1995-05-01,T90,36761.0
1995-06-01,T90,31868.0
1995-07-01,T90,43256.0
1995-08-01,T90,48227.0
1995-09-01,T90,38285.0
1995-10-01,T90,45885.0
1995-11-01,T90,45772.0
1995-12-01,T90,25225.0
1996-01-01,T90,31457.0
1996-02-01,T90,39958.0
1996-03-01,T90,46758.0
1996-04-01,T90,45016.0
1996-05-01,T90,39850.0
1996-06-01,T90,41431.0
1996-07-01,T90,42706.0
1996-08-01,T90,41545.0
1996-09-01,T90,44662.0
1996-10-01,T90,50504.0
1996-11-01,T90,52501.0
1996-12-01,T90,28513.0
1997-01-01,T90,34117.0
1997-02-01,T90,44726.0
1997-03-01,T90,48114.0
1997-04-01,T90,46754.0
1997-05-01,T90,47813.0
1997-06-01,T90,47611.0
1997-07-01,T90,47898.0
1997-08-01,T90,44657.0
1997-09-01,T90,48397.0
1997-10-01,T90,51136.0
1997-11-01,T90,55843.0
1997-12-01,T90,31700.0
1998-01-01,T90,35002.0
1998-02-01,T90,47203.0
1998-03-01,T90,53339.0
1998-04-01,T90,43028.0
1998-05-01,T90,48257.0
1998-06-01,T90,39648.0
1998-07-01,T90,43325.0
1998-08-01,T90,41485.0
1998-09-01,T90,39724.0
1998-10-01,T90,56814.0
1998-11-01,T90,53630.0
1998-12-01,T90,30579.0
1999-01-01,T90,36424.0
1999-02-01,T90,45574.0
1999-03-01,T90,49414.0
1999-04-01,T90,48156.0
1999-05-01,T90,51816.0
1999-06-01,T90,38781.0
1999-07-01,T90,46344.0
1999-08-01,T90,47248.0
1999-09-01,T90,48029.0
1999-10-01,T90,50063.0
1999-11-01,T90,55629.0
1999-12-01,T90,30571.0
2000-01-01,T90,36120.0
2000-02-01,T90,50121.0
2000-03-01,T90,55779.0
2000-04-01,T90,49411.0
2000-05-01,T90,56266.0
2000-06-01,T90,49563.0
2000-07-01,T90,55876.0
2000-08-01,T90,48676.0
2000-09-01,T90,54313.0
2000-10-01,T90,63183.0
2000-11-01,T90,64074.0
2000-12-01,T90,37181.0
2001-01-01,T90,37757.0
2001-02-01,T90,52296.0
2001-03-01,T90,55554.0
2001-04-01,T90,48213.0
2001-05-01,T90,51942.0
2001-06-01,T90,42079.0
2001-07-01,T90,51819.0
2001-08-01,T90,47087.0
2001-09-01,T90,47484.0
2001-10-01,T90,52610.0
2001-11-01,T90,48763.0
2001-12-01,T90,34546.0
2002-01-01,T90,35287.0
2002-02-01,T90,46355.0
2002-03-01,T90,49032.0
2002-04-01,T90,55864.0
2002-05-01,T90,54313.0
2002-06-01,T90,40664.0
2002-07-01,T90,50432.0
2002-08-01,T90,43493.0
2002-09-01,T90,49744.0
2002-10-01,T90,56404.0
2002-11-01,T90,56729.0
2002-12-01,T90,34047.0
2003-01-01,T90,37914.0
2003-02-01,T90,50150.0
2003-03-01,T90,51784.0
2003-04-01,T90,35505.0
2003-05-01,T90,48722.0
2003-06-01,T90,40764.0
2003-07-01,T90,53877.0
2003-08-01,T90,53130.0
2003-09-01,T90,58679.0
2003-10-01,T90,57604.0
2003-11-01,T90,63051.0
2003-12-01,T90,38875.0
2004-01-01,T90,36804.0
2004-02-01,T90,60283.0
2004-03-01,T90,62128.0
2004-04-01,T90,45903.0
2004-05-01,T90,57379.0
2004-06-01,T90,48053.0
2004-07-01,T90,52964.0
2004-08-01,T90,59314.0
2004-09-01,T90,56498.0
2004-10-01,T90,60377.0
2004-11-01,T90,67685.0
2004-12-01,T90,38153.0
2005-01-01,T90,47813.0
2005-02-01,T90,58487.0
2005-03-01,T90,62064.0
2005-04-01,T90,58753.0
2005-05-01,T90,64260.0
2005-06-01,T90,53071.0
2005-07-01,T90,63836.0
2005-08-01,T90,71134.0
2005-09-01,T90,64977.0
2005-10-01,T90,68367.0
2005-11-01,T90,80719.0
2005-12-01,T90,42329.0
2006-01-01,T90,50932.0
2006-02-01,T90,67593.0
2006-03-01,T90,69395.0
2006-04-01,T90,58902.0
2006-05-01,T90,65497.0
2006-06-01,T90,62174.0
2006-07-01,T90,72577.0
2006-08-01,T90,71292.0
2006-09-01,T90,68593.0
2006-10-01,T90,76815.0
2006-11-01,T90,76319.0
2006-12-01,T90,46442.0
2007-01-01,T90,58688.0
2007-02-01,T90,65547.0
2007-03-01,T90,86507.0
2007-04-01,T90,66134.0
2007-05-01,T90,69628.0
2007-06-01,T90,65578.0
1980-01-01,T91,4374.0
1980-02-01,T91,3470.0
1980-03-01,T91,3758.0
1980-04-01,T91,3185.0
1980-05-01,T91,4634.0
1980-06-01,T91,4045.0
1980-07-01,T91,4097.0
1980-08-01,T91,4396.0
1980-09-01,T91,4274.0
1980-10-01,T91,3509.0
1980-11-01,T91,3235.0
1980-12-01,T91,3565.0
1981-01-01,T91,4336.0
1981-02-01,T91,2500.0
1981-03-01,T91,3581.0
1981-04-01,T91,3727.0
1981-05-01,T91,3895.0
1981-06-01,T91,4371.0
1981-07-01,T91,3618.0
1981-08-01,T91,4313.0
1981-09-01,T91,3261.0
1981-10-01,T91,3129.0
1981-11-01,T91,2785.0
1981-12-01,T91,3187.0
1982-01-01,T91,3435.0
1982-02-01,T91,2741.0
1982-03-01,T91,3633.0
1982-04-01,T91,3181.0
1982-05-01,T91,3786.0
1982-06-01,T91,2829.0
1982-07-01,T91,3214.0
1982-08-01,T91,4231.0
1982-09-01,T91,3097.0
1982-10-01,T91,2494.0
1982-11-01,T91,1963.0
1982-12-01,T91,2168.0
1983-01-01,T91,2995.0
1983-02-01,T91,2223.0
1983-03-01,T91,2569.0
1983-04-01,T91,2148.0
1983-05-01,T91,2939.0
1983-06-01,T91,2436.0
1983-07-01,T91,3230.0
1983-08-01,T91,3291.0
1983-09-01,T91,2905.0
1983-10-01,T91,2445.0
1983-11-01,T91,1899.0
1983-12-01,T91,2217.0
1984-01-01,T91,2572.0
1984-02-01,T91,2118.0
1984-03-01,T91,2394.0
1984-04-01,T91,2173.0
1984-05-01,T91,3190.0
1984-06-01,T91,2563.0
1984-07-01,T91,2894.0
1984-08-01,T91,3743.0
1984-09-01,T91,2406.0
1984-10-01,T91,2611.0
1984-11-01,T91,2496.0
1984-12-01,T91,2608.0
1985-01-01,T91,3303.0
1985-02-01,T91,2531.0
1985-03-01,T91,3443.0
1985-04-01,T91,2890.0
1985-05-01,T91,3905.0
1985-06-01,T91,3132.0
1985-07-01,T91,3068.0
1985-08-01,T91,3743.0
1985-09-01,T91,3321.0
1985-10-01,T91,3200.0
1985-11-01,T91,3574.0
1985-12-01,T91,3216.0
1986-01-01,T91,3644.0
1986-02-01,T91,3401.0
1986-03-01,T91,4515.0
1986-04-01,T91,4380.0
1986-05-01,T91,5416.0
1986-06-01,T91,4655.0
1986-07-01,T91,5577.0
1986-08-01,T91,5984.0
1986-09-01,T91,4805.0
1986-10-01,T91,4034.0
1986-11-01,T91,4373.0
1986-12-01,T91,3936.0
1987-01-01,T91,4936.0
1987-02-01,T91,5361.0
1987-03-01,T91,5385.0
1987-04-01,T91,4000.0
1987-05-01,T91,8204.0
1987-06-01,T91,7096.0
1987-07-01,T91,4748.0
1987-08-01,T91,5020.0
1987-09-01,T91,4924.0
1987-10-01,T91,4812.0
1987-11-01,T91,4529.0
1987-12-01,T91,3224.0
1988-01-01,T91,4769.0
1988-02-01,T91,3468.0
1988-03-01,T91,4480.0
1988-04-01,T91,3913.0
1988-05-01,T91,5284.0
1988-06-01,T91,3510.0
1988-07-01,T91,5386.0
1988-08-01,T91,6187.0
1988-09-01,T91,5012.0
1988-10-01,T91,4068.0
1988-11-01,T91,3737.0
1988-12-01,T91,3263.0
1989-01-01,T91,4327.0
1989-02-01,T91,3741.0
1989-03-01,T91,3957.0
1989-04-01,T91,4713.0
1989-05-01,T91,4561.0
1989-06-01,T91,3677.0
1989-07-01,T91,4587.0
1989-08-01,T91,4452.0
1989-09-01,T91,3828.0
1989-10-01,T91,3311.0
1989-11-01,T91,3405.0
1989-12-01,T91,3513.0
1990-01-01,T91,3794.0
1990-02-01,T91,3234.0
1990-03-01,T91,3736.0
1990-04-01,T91,3509.0
1990-05-01,T91,3993.0
1990-06-01,T91,3580.0
1990-07-01,T91,3523.0
1990-08-01,T91,3747.0
1990-09-01,T91,3849.0
1990-10-01,T91,3144.0
1990-11-01,T91,3052.0
1990-12-01,T91,2221.0
1991-01-01,T91,3522.0
1991-02-01,T91,2255.0
1991-03-01,T91,2678.0
1991-04-01,T91,3331.0
1991-05-01,T91,3744.0
1991-06-01,T91,2202.0
1991-07-01,T91,2657.0
1991-08-01,T91,3668.0
1991-09-01,T91,3105.0
1991-10-01,T91,2691.0
1991-11-01,T91,3041.0
1991-12-01,T91,2055.0
1992-01-01,T91,2793.0
1992-02-01,T91,2299.0
1992-03-01,T91,2601.0
1992-04-01,T91,4038.0
1992-05-01,T91,4461.0
1992-06-01,T91,3888.0
1992-07-01,T91,4528.0
1992-08-01,T91,4231.0
1992-09-01,T91,4172.0
1992-10-01,T91,3738.0
1992-11-01,T91,3629.0
1992-12-01,T91,4037.0
1993-01-01,T91,3150.0
1993-02-01,T91,3794.0
1993-03-01,T91,3426.0
1993-04-01,T91,4604.0
1993-05-01,T91,4754.0
1993-06-01,T91,3474.0
1993-07-01,T91,4904.0
1993-08-01,T91,4912.0
1993-09-01,T91,5664.0
1993-10-01,T91,4208.0
1993-11-01,T91,3205.0
1993-12-01,T91,3638.0
1994-01-01,T91,3890.0
1994-02-01,T91,2590.0
1994-03-01,T91,3498.0
1994-04-01,T91,3710.0
1994-05-01,T91,3370.0
1994-06-01,T91,3677.0
1994-07-01,T91,3980.0
1994-08-01,T91,4615.0
1994-09-01,T91,3457.0
1994-10-01,T91,2845.0
1994-11-01,T91,2180.0
1994-12-01,T91,2482.0
1995-01-01,T91,3721.0
1995-02-01,T91,2682.0
1995-03-01,T91,2540.0
1995-04-01,T91,3346.0
1995-05-01,T91,2818.0
1995-06-01,T91,3921.0
1995-07-01,T91,3420.0
1995-08-01,T91,3509.0
1995-09-01,T91,3908.0
1995-10-01,T91,2919.0
1995-11-01,T91,2778.0
1995-12-01,T91,2811.0
1996-01-01,T91,3593.0
1996-02-01,T91,3138.0
1996-03-01,T91,3345.0
1996-04-01,T91,4526.0
1996-05-01,T91,2752.0
1996-06-01,T91,3932.0
1996-07-01,T91,4760.0
1996-08-01,T91,3398.0
1996-09-01,T91,4310.0
1996-10-01,T91,3679.0
1996-11-01,T91,3620.0
1996-12-01,T91,2685.0
1997-01-01,T91,4202.0
1997-02-01,T91,3409.0
1997-03-01,T91,4197.0
1997-04-01,T91,4655.0
1997-05-01,T91,3539.0
1997-06-01,T91,4313.0
1997-07-01,T91,5595.0
1997-08-01,T91,4505.0
1997-09-01,T91,4692.0
1997-10-01,T91,4235.0
1997-11-01,T91,3391.0
1997-12-01,T91,3620.0
1998-01-01,T91,3907.0
1998-02-01,T91,2727.0
1998-03-01,T91,3403.0
1998-04-01,T91,5287.0
1998-05-01,T91,3409.0
1998-06-01,T91,4642.0
1998-07-01,T91,9424.0
1998-08-01,T91,8208.0
1998-09-01,T91,17612.0
1998-10-01,T91,5794.0
1998-11-01,T91,4325.0
1998-12-01,T91,4612.0
1999-01-01,T91,5535.0
1999-02-01,T91,4578.0
1999-03-01,T91,5210.0
1999-04-01,T91,6908.0
1999-05-01,T91,4929.0
1999-06-01,T91,5887.0
1999-07-01,T91,6539.0
1999-08-01,T91,5943.0
1999-09-01,T91,6257.0
1999-10-01,T91,6968.0
1999-11-01,T91,5052.0
1999-12-01,T91,4368.0
2000-01-01,T91,5938.0
2000-02-01,T91,4963.0
2000-03-01,T91,5604.0
2000-04-01,T91,6399.0
2000-05-01,T91,5591.0
2000-06-01,T91,6623.0
2000-07-01,T91,9598.0
2000-08-01,T91,6910.0
2000-09-01,T91,7232.0
2000-10-01,T91,5782.0
2000-11-01,T91,7602.0
2000-12-01,T91,6471.0
2001-01-01,T91,6467.0
2001-02-01,T91,5728.0
2001-03-01,T91,6249.0
2001-04-01,T91,6964.0
2001-05-01,T91,5026.0
2001-06-01,T91,6049.0
2001-07-01,T91,9702.0
2001-08-01,T91,10147.0
2001-09-01,T91,11096.0
2001-10-01,T91,10077.0
2001-11-01,T91,8220.0
2001-12-01,T91,11430.0
2002-01-01,T91,9216.0
2002-02-01,T91,8228.0
2002-03-01,T91,11192.0
2002-04-01,T91,8756.0
2002-05-01,T91,11156.0
2002-06-01,T91,12753.0
2002-07-01,T91,11629.0
2002-08-01,T91,12497.0
2002-09-01,T91,14518.0
2002-10-01,T91,8655.0
2002-11-01,T91,7969.0
2002-12-01,T91,9336.0
2003-01-01,T91,8305.0
2003-02-01,T91,7148.0
2003-03-01,T91,9094.0
2003-04-01,T91,10480.0
2003-05-01,T91,8002.0
2003-06-01,T91,7645.0
2003-07-01,T91,10145.0
2003-08-01,T91,6933.0
2003-09-01,T91,8797.0
2003-10-01,T91,8259.0
2003-11-01,T91,8446.0
2003-12-01,T91,9471.0
2004-01-01,T91,7305.0
2004-02-01,T91,6640.0
2004-03-01,T91,7589.0
2004-04-01,T91,11118.0
2004-05-01,T91,9537.0
2004-06-01,T91,9324.0
2004-07-01,T91,12238.0
2004-08-01,T91,9251.0
2004-09-01,T91,11373.0
2004-10-01,T91,10523.0
2004-11-01,T91,9959.0
2004-12-01,T91,10076.0
2005-01-01,T91,10246.0
2005-02-01,T91,6929.0
2005-03-01,T91,8807.0
2005-04-01,T91,10095.0
2005-05-01,T91,8399.0
2005-06-01,T91,8769.0
2005-07-01,T91,12137.0
2005-08-01,T91,11264.0
2005-09-01,T91,10668.0
2005-10-01,T91,11380.0
2005-11-01,T91,9390.0
2005-12-01,T91,10208.0
2006-01-01,T91,10619.0
2006-02-01,T91,7717.0
2006-03-01,T91,9893.0
2006-04-01,T91,10855.0
2006-05-01,T91,9690.0
2006-06-01,T91,11145.0
2006-07-01,T91,11802.0
2006-08-01,T91,9373.0
2006-09-01,T91,11852.0
2006-10-01,T91,10719.0
2006-11-01,T91,10311.0
2006-12-01,T91,11000.0
2007-01-01,T91,10457.0
2007-02-01,T91,8122.0
2007-03-01,T91,10053.0
2007-04-01,T91,11128.0
2007-05-01,T91,11102.0
2007-06-01,T91,12673.0
1980-01-01,T92,803.0
1980-02-01,T92,963.0
1980-03-01,T92,927.0
1980-04-01,T92,714.0
1980-05-01,T92,691.0
1980-06-01,T92,246.0
1980-07-01,T92,408.0
1980-08-01,T92,814.0
1980-09-01,T92,363.0
1980-10-01,T92,554.0
1980-11-01,T92,722.0
1980-12-01,T92,470.0
1981-01-01,T92,784.0
1981-02-01,T92,651.0
1981-03-01,T92,645.0
1981-04-01,T92,439.0
1981-05-01,T92,460.0
1981-06-01,T92,250.0
1981-07-01,T92,331.0
1981-08-01,T92,453.0
1981-09-01,T92,398.0
1981-10-01,T92,722.0
1981-11-01,T92,888.0
1981-12-01,T92,630.0
1982-01-01,T92,561.0
1982-02-01,T92,700.0
1982-03-01,T92,888.0
1982-04-01,T92,655.0
1982-05-01,T92,344.0
1982-06-01,T92,179.0
1982-07-01,T92,330.0
1982-08-01,T92,581.0
1982-09-01,T92,375.0
1982-10-01,T92,594.0
1982-11-01,T92,897.0
1982-12-01,T92,635.0
1983-01-01,T92,591.0
1983-02-01,T92,889.0
1983-03-01,T92,777.0
1983-04-01,T92,418.0
1983-05-01,T92,461.0
1983-06-01,T92,307.0
1983-07-01,T92,319.0
1983-08-01,T92,374.0
1983-09-01,T92,356.0
1983-10-01,T92,468.0
1983-11-01,T92,902.0
1983-12-01,T92,634.0
1984-01-01,T92,567.0
1984-02-01,T92,883.0
1984-03-01,T92,926.0
1984-04-01,T92,379.0
1984-05-01,T92,435.0
1984-06-01,T92,292.0
1984-07-01,T92,420.0
1984-08-01,T92,411.0
1984-09-01,T92,425.0
1984-10-01,T92,676.0
1984-11-01,T92,597.0
1984-12-01,T92,680.0
1985-01-01,T92,770.0
1985-02-01,T92,935.0
1985-03-01,T92,680.0
1985-04-01,T92,484.0
1985-05-01,T92,371.0
1985-06-01,T92,580.0
1985-07-01,T92,694.0
1985-08-01,T92,491.0
1985-09-01,T92,809.0
1985-10-01,T92,827.0
1985-11-01,T92,961.0
1985-12-01,T92,811.0
1986-01-01,T92,1088.0
1986-02-01,T92,860.0
1986-03-01,T92,968.0
1986-04-01,T92,761.0
1986-05-01,T92,628.0
1986-06-01,T92,563.0
1986-07-01,T92,1079.0
1986-08-01,T92,721.0
1986-09-01,T92,647.0
1986-10-01,T92,833.0
1986-11-01,T92,1161.0
1986-12-01,T92,846.0
1987-01-01,T92,1246.0
1987-02-01,T92,1515.0
1987-03-01,T92,1093.0
1987-04-01,T92,962.0
1987-05-01,T92,860.0
1987-06-01,T92,871.0
1987-07-01,T92,1457.0
1987-08-01,T92,1038.0
1987-09-01,T92,1137.0
1987-10-01,T92,1213.0
1987-11-01,T92,1424.0
1987-12-01,T92,1423.0
1988-01-01,T92,1578.0
1988-02-01,T92,1513.0
1988-03-01,T92,2029.0
1988-04-01,T92,1630.0
1988-05-01,T92,1277.0
1988-06-01,T92,1583.0
1988-07-01,T92,2966.0
1988-08-01,T92,1961.0
1988-09-01,T92,1700.0
1988-10-01,T92,2302.0
1988-11-01,T92,2038.0
1988-12-01,T92,1778.0
1989-01-01,T92,2330.0
1989-02-01,T92,2708.0
1989-03-01,T92,1797.0
1989-04-01,T92,1807.0
1989-05-01,T92,1544.0
1989-06-01,T92,1272.0
1989-07-01,T92,1714.0
1989-08-01,T92,1844.0
1989-09-01,T92,1877.0
1989-10-01,T92,2184.0
1989-11-01,T92,1327.0
1989-12-01,T92,1658.0
1990-01-01,T92,2404.0
1990-02-01,T92,1875.0
1990-03-01,T92,2131.0
1990-04-01,T92,1817.0
1990-05-01,T92,2310.0
1990-06-01,T92,2540.0
1990-07-01,T92,3094.0
1990-08-01,T92,2410.0
1990-09-01,T92,2404.0
1990-10-01,T92,2616.0
1990-11-01,T92,2068.0
1990-12-01,T92,1730.0
1991-01-01,T92,1870.0
1991-02-01,T92,1960.0
1991-03-01,T92,1540.0
1991-04-01,T92,1655.0
1991-05-01,T92,1815.0
1991-06-01,T92,1207.0
1991-07-01,T92,1191.0
1991-08-01,T92,1273.0
1991-09-01,T92,1469.0
1991-10-01,T92,1161.0
1991-11-01,T92,1107.0
1991-12-01,T92,742.0
1992-01-01,T92,1780.0
1992-02-01,T92,1294.0
1992-03-01,T92,1470.0
1992-04-01,T92,1706.0
1992-05-01,T92,1611.0
1992-06-01,T92,1237.0
1992-07-01,T92,2270.0
1992-08-01,T92,1647.0
1992-09-01,T92,1152.0
1992-10-01,T92,1699.0
1992-11-01,T92,1319.0
1992-12-01,T92,1835.0
1993-01-01,T92,2181.0
1993-02-01,T92,2055.0
1993-03-01,T92,2161.0
1993-04-01,T92,1857.0
1993-05-01,T92,1620.0
1993-06-01,T92,1183.0
1993-07-01,T92,2191.0
1993-08-01,T92,2059.0
1993-09-01,T92,2033.0
1993-10-01,T92,1047.0
1993-11-01,T92,817.0
1993-12-01,T92,741.0
1994-01-01,T92,2372.0
1994-02-01,T92,1497.0
1994-03-01,T92,1281.0
1994-04-01,T92,2123.0
1994-05-01,T92,901.0
1994-06-01,T92,837.0
1994-07-01,T92,1673.0
1994-08-01,T92,835.0
1994-09-01,T92,2112.0
1994-10-01,T92,3124.0
1994-11-01,T92,2406.0
1994-12-01,T92,2110.0
1995-01-01,T92,4338.0
1995-02-01,T92,3431.0
1995-03-01,T92,3072.0
1995-04-01,T92,3066.0
1995-05-01,T92,2018.0
1995-06-01,T92,2585.0
1995-07-01,T92,4446.0
1995-08-01,T92,2683.0
1995-09-01,T92,2977.0
1995-10-01,T92,2949.0
1995-11-01,T92,2451.0
1995-12-01,T92,2530.0
1996-01-01,T92,5007.0
1996-02-01,T92,3867.0
1996-03-01,T92,3486.0
1996-04-01,T92,3681.0
1996-05-01,T92,2062.0
1996-06-01,T92,2753.0
1996-07-01,T92,5440.0
1996-08-01,T92,2942.0
1996-09-01,T92,2888.0
1996-10-01,T92,2415.0
1996-11-01,T92,2213.0
1996-12-01,T92,2669.0
1997-01-01,T92,4221.0
1997-02-01,T92,4312.0
1997-03-01,T92,3139.0
1997-04-01,T92,4627.0
1997-05-01,T92,2335.0
1997-06-01,T92,1870.0
1997-07-01,T92,4853.0
1997-08-01,T92,3541.0
1997-09-01,T92,2413.0
1997-10-01,T92,2679.0
1997-11-01,T92,2302.0
1997-12-01,T92,1859.0
1998-01-01,T92,3849.0
1998-02-01,T92,3640.0
1998-03-01,T92,3465.0
1998-04-01,T92,3370.0
1998-05-01,T92,2193.0
1998-06-01,T92,1660.0
1998-07-01,T92,9551.0
1998-08-01,T92,11619.0
1998-09-01,T92,22677.0
1998-10-01,T92,4563.0
1998-11-01,T92,3542.0
1998-12-01,T92,4257.0
1999-01-01,T92,5234.0
1999-02-01,T92,4484.0
1999-03-01,T92,4581.0
1999-04-01,T92,5927.0
1999-05-01,T92,3299.0
1999-06-01,T92,3027.0
1999-07-01,T92,5487.0
1999-08-01,T92,3962.0
1999-09-01,T92,3305.0
1999-10-01,T92,4054.0
1999-11-01,T92,3961.0
1999-12-01,T92,3743.0
2000-01-01,T92,4940.0
2000-02-01,T92,5376.0
2000-03-01,T92,5043.0
2000-04-01,T92,4302.0
2000-05-01,T92,3595.0
2000-06-01,T92,3491.0
2000-07-01,T92,5688.0
2000-08-01,T92,5247.0
2000-09-01,T92,5851.0
2000-10-01,T92,5185.0
2000-11-01,T92,4986.0
2000-12-01,T92,4799.0
2001-01-01,T92,6765.0
2001-02-01,T92,6535.0
2001-03-01,T92,5506.0
2001-04-01,T92,5354.0
2001-05-01,T92,4176.0
2001-06-01,T92,4441.0
2001-07-01,T92,19158.0
2001-08-01,T92,23397.0
2001-09-01,T92,17048.0
2001-10-01,T92,13977.0
2001-11-01,T92,8564.0
2001-12-01,T92,16457.0
2002-01-01,T92,19300.0
2002-02-01,T92,21526.0
2002-03-01,T92,22466.0
2002-04-01,T92,8867.0
2002-05-01,T92,8730.0
2002-06-01,T92,9709.0
2002-07-01,T92,13236.0
2002-08-01,T92,14127.0
2002-09-01,T92,12015.0
2002-10-01,T92,7062.0
2002-11-01,T92,6002.0
2002-12-01,T92,5094.0
2003-01-01,T92,6541.0
2003-02-01,T92,8133.0
2003-03-01,T92,6144.0
2003-04-01,T92,5060.0
2003-05-01,T92,3132.0
2003-06-01,T92,3212.0
2003-07-01,T92,6046.0
2003-08-01,T92,5316.0
2003-09-01,T92,5984.0
2003-10-01,T92,6401.0
2003-11-01,T92,3940.0
2003-12-01,T92,3528.0
2004-01-01,T92,8006.0
2004-02-01,T92,7881.0
2004-03-01,T92,7596.0
2004-04-01,T92,8118.0
2004-05-01,T92,3784.0
2004-06-01,T92,4220.0
2004-07-01,T92,7662.0
2004-08-01,T92,6416.0
2004-09-01,T92,5109.0
2004-10-01,T92,5492.0
2004-11-01,T92,5627.0
2004-12-01,T92,3328.0
2005-01-01,T92,7228.0
2005-02-01,T92,4867.0
2005-03-01,T92,4738.0
2005-04-01,T92,3366.0
2005-05-01,T92,2323.0
2005-06-01,T92,3117.0
2005-07-01,T92,6591.0
2005-08-01,T92,5310.0
2005-09-01,T92,3682.0
2005-10-01,T92,4000.0
2005-11-01,T92,3126.0
2005-12-01,T92,3071.0
2006-01-01,T92,5364.0
2006-02-01,T92,6284.0
2006-03-01,T92,4182.0
2006-04-01,T92,3643.0
2006-05-01,T92,2598.0
2006-06-01,T92,2864.0
2006-07-01,T92,5644.0
2006-08-01,T92,5586.0
2006-09-01,T92,3209.0
2006-10-01,T92,3329.0
2006-11-01,T92,3372.0
2006-12-01,T92,2663.0
2007-01-01,T92,4616.0
2007-02-01,T92,5578.0
2007-03-01,T92,5573.0
2007-04-01,T92,3606.0
2007-05-01,T92,2365.0
2007-06-01,T92,3043.0
1980-01-01,T93,191.0
1980-02-01,T93,265.0
1980-03-01,T93,323.0
1980-04-01,T93,265.0
1980-05-01,T93,140.0
1980-06-01,T93,59.0
1980-07-01,T93,97.0
1980-08-01,T93,111.0
1980-09-01,T93,88.0
1980-10-01,T93,124.0
1980-11-01,T93,168.0
1980-12-01,T93,120.0
1981-01-01,T93,156.0
1981-02-01,T93,331.0
1981-03-01,T93,101.0
1981-04-01,T93,153.0
1981-05-01,T93,120.0
1981-06-01,T93,98.0
1981-07-01,T93,285.0
1981-08-01,T93,186.0
1981-09-01,T93,211.0
1981-10-01,T93,121.0
1981-11-01,T93,174.0
1981-12-01,T93,201.0
1982-01-01,T93,471.0
1982-02-01,T93,382.0
1982-03-01,T93,205.0
1982-04-01,T93,90.0
1982-05-01,T93,352.0
1982-06-01,T93,167.0
1982-07-01,T93,190.0
1982-08-01,T93,198.0
1982-09-01,T93,464.0
1982-10-01,T93,112.0
1982-11-01,T93,177.0
1982-12-01,T93,94.0
1983-01-01,T93,459.0
1983-02-01,T93,533.0
1983-03-01,T93,182.0
1983-04-01,T93,353.0
1983-05-01,T93,160.0
1983-06-01,T93,135.0
1983-07-01,T93,274.0
1983-08-01,T93,216.0
1983-09-01,T93,133.0
1983-10-01,T93,161.0
1983-11-01,T93,110.0
1983-12-01,T93,99.0
1984-01-01,T93,361.0
1984-02-01,T93,431.0
1984-03-01,T93,182.0
1984-04-01,T93,117.0
1984-05-01,T93,168.0
1984-06-01,T93,222.0
1984-07-01,T93,200.0
1984-08-01,T93,120.0
1984-09-01,T93,190.0
1984-10-01,T93,128.0
1984-11-01,T93,151.0
1984-12-01,T93,163.0
1985-01-01,T93,232.0
1985-02-01,T93,717.0
1985-03-01,T93,295.0
1985-04-01,T93,193.0
1985-05-01,T93,225.0
1985-06-01,T93,163.0
1985-07-01,T93,325.0
1985-08-01,T93,255.0
1985-09-01,T93,263.0
1985-10-01,T93,187.0
1985-11-01,T93,175.0
1985-12-01,T93,351.0
1986-01-01,T93,430.0
1986-02-01,T93,838.0
1986-03-01,T93,349.0
1986-04-01,T93,200.0
1986-05-01,T93,192.0
1986-06-01,T93,113.0
1986-07-01,T93,360.0
1986-08-01,T93,372.0
1986-09-01,T93,213.0
1986-10-01,T93,300.0
1986-11-01,T93,225.0
1986-12-01,T93,306.0
1987-01-01,T93,596.0
1987-02-01,T93,899.0
1987-03-01,T93,381.0
1987-04-01,T93,444.0
1987-05-01,T93,202.0
1987-06-01,T93,342.0
1987-07-01,T93,728.0
1987-08-01,T93,308.0
1987-09-01,T93,296.0
1987-10-01,T93,322.0
1987-11-01,T93,281.0
1987-12-01,T93,307.0
1988-01-01,T93,902.0
1988-02-01,T93,884.0
1988-03-01,T93,438.0
1988-04-01,T93,534.0
1988-05-01,T93,160.0
1988-06-01,T93,305.0
1988-07-01,T93,667.0
1988-08-01,T93,391.0
1988-09-01,T93,341.0
1988-10-01,T93,341.0
1988-11-01,T93,316.0
1988-12-01,T93,302.0
1989-01-01,T93,1185.0
1989-02-01,T93,945.0
1989-03-01,T93,578.0
1989-04-01,T93,325.0
1989-05-01,T93,145.0
1989-06-01,T93,233.0
1989-07-01,T93,758.0
1989-08-01,T93,541.0
1989-09-01,T93,491.0
1989-10-01,T93,548.0
1989-11-01,T93,385.0
1989-12-01,T93,425.0
1990-01-01,T93,1483.0
1990-02-01,T93,1703.0
1990-03-01,T93,498.0
1990-04-01,T93,481.0
1990-05-01,T93,259.0
1990-06-01,T93,464.0
1990-07-01,T93,700.0
1990-08-01,T93,281.0
